date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:24:18	2180/2180	---M-Z	200	added ('OK')	text/xml	date:Mon,%2020%20May%202024%2009:54:23%20GMT	https://wordpress.revanoid.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwordpress.revanoid.com%2F&format=xml	C:/Users/HP/Downloads/test/wordpress.revanoid.com/wp-json/oembed/1.0/embedb3f2	(from https://wordpress.revanoid.com/)
15:24:18	1405/1405	---M--	200	added ('OK')	image/png	etag:%2257d-664b15fe-2f658f78c72d46ec;;;%22	https://wordpress.revanoid.com/wp-content/uploads/2024/05/Screenshot-2024-04-13-100634-100x100.png	C:/Users/HP/Downloads/test/wordpress.revanoid.com/wp-content/uploads/2024/05/Screenshot-2024-04-13-100634-100x100.png	(from https://wordpress.revanoid.com/)
15:24:18	6748/6748	---M--	200	added ('OK')	image/png	etag:%221a5c-664b15fe-488c8bda17d24871;;;%22	https://wordpress.revanoid.com/wp-content/uploads/2024/05/Screenshot-2024-04-13-100634-300x300.png	C:/Users/HP/Downloads/test/wordpress.revanoid.com/wp-content/uploads/2024/05/Screenshot-2024-04-13-100634-300x300.png	(from https://wordpress.revanoid.com/)
15:24:19	691/691	---M--	200	added ('OK')	image/png	etag:%222b3-664b15fe-24dd36cb6be05486;;;%22	https://wordpress.revanoid.com/wp-content/uploads/2024/05/Screenshot-2024-04-13-100634-58x62.png	C:/Users/HP/Downloads/test/wordpress.revanoid.com/wp-content/uploads/2024/05/Screenshot-2024-04-13-100634-58x62.png	(from https://wordpress.revanoid.com/)
15:24:19	23547/23547	---M--	200	added ('OK')	image/jpeg	etag:%225bfb-664349e5-b67a015ae367de1d;;;%22	https://wordpress.revanoid.com/wp-content/uploads/2024/05/OIP-5-300x300.jpg	C:/Users/HP/Downloads/test/wordpress.revanoid.com/wp-content/uploads/2024/05/OIP-5-300x300.jpg	(from https://wordpress.revanoid.com/)
15:24:19	15215/15215	---M--	200	added ('OK')	image/jpeg	etag:%223b6f-664349e6-d85f3d69d8d1af93;;;%22	https://wordpress.revanoid.com/wp-content/uploads/2024/05/imgkit11-300x300.jpg	C:/Users/HP/Downloads/test/wordpress.revanoid.com/wp-content/uploads/2024/05/imgkit11-300x300.jpg	(from https://wordpress.revanoid.com/)
15:24:19	17828/17828	---M--	200	added ('OK')	image/jpeg	etag:%2245a4-664349da-fe57eb00ec684a18;;;%22	https://wordpress.revanoid.com/wp-content/uploads/2024/05/OIP-9-300x300.jpg	C:/Users/HP/Downloads/test/wordpress.revanoid.com/wp-content/uploads/2024/05/OIP-9-300x300.jpg	(from https://wordpress.revanoid.com/)
15:24:19	14000/14000	---M--	200	added ('OK')	image/jpeg	etag:%2236b0-664349e4-7e540649280202db;;;%22	https://wordpress.revanoid.com/wp-content/uploads/2024/05/OIP-6-300x300.jpg	C:/Users/HP/Downloads/test/wordpress.revanoid.com/wp-content/uploads/2024/05/OIP-6-300x300.jpg	(from https://wordpress.revanoid.com/)
15:24:20	29270/29270	---M--	200	added ('OK')	image/jpeg	etag:%227256-66435238-5dea13035f65d3b4;;;%22	https://wordpress.revanoid.com/wp-content/uploads/2024/05/Plain-Black-Dress-Shoes-300x300.jpg	C:/Users/HP/Downloads/test/wordpress.revanoid.com/wp-content/uploads/2024/05/Plain-Black-Dress-Shoes-300x300.jpg	(from https://wordpress.revanoid.com/)
15:24:20	43427/43427	---M--	200	added ('OK')	image/jpeg	etag:%22a9a3-6643436c-7c0f6c57b79e5697;;;%22	https://wordpress.revanoid.com/wp-content/uploads/2024/05/OIP-8.jpg	C:/Users/HP/Downloads/test/wordpress.revanoid.com/wp-content/uploads/2024/05/OIP-8.jpg	(from https://wordpress.revanoid.com/)
15:24:20	778264/778264	---M--	200	added ('OK')	image/jpeg	etag:%22be018-66434380-4968a8cd60f98f38;;;%22	https://wordpress.revanoid.com/wp-content/uploads/2024/05/R-6-scaled.jpg	C:/Users/HP/Downloads/test/wordpress.revanoid.com/wp-content/uploads/2024/05/R-6-scaled.jpg	(from https://wordpress.revanoid.com/)
15:24:20	191167/191167	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20May%202024%2009:54:26%20GMT	https://wordpress.revanoid.com/shop/	C:/Users/HP/Downloads/test/wordpress.revanoid.com/shop/index.html	(from https://wordpress.revanoid.com/)
15:24:20	7516/7516	---M--	200	added ('OK')	image/webp	etag:%221d5c-66434367-709921ff7c657c4d;;;%22	https://wordpress.revanoid.com/wp-content/uploads/2024/05/roadstar7033.logowik.com_.webp	C:/Users/HP/Downloads/test/wordpress.revanoid.com/wp-content/uploads/2024/05/roadstar7033.logowik.com_.webp	(from https://wordpress.revanoid.com/)
15:24:20	97863/97863	---M--	200	added ('OK')	image/jpeg	etag:%2217e47-66434362-3ec6116be54599e2;;;%22	https://wordpress.revanoid.com/wp-content/uploads/2024/05/woodland-logo-woodland-icon-free-free-vector.jpg	C:/Users/HP/Downloads/test/wordpress.revanoid.com/wp-content/uploads/2024/05/woodland-logo-woodland-icon-free-free-vector.jpg	(from https://wordpress.revanoid.com/)
15:24:21	11715/11715	---M--	200	added ('OK')	image/jpeg	etag:%222dc3-664349da-37a37f2e69946516;;;%22	https://wordpress.revanoid.com/wp-content/uploads/2024/05/OIP-10-300x300.jpg	C:/Users/HP/Downloads/test/wordpress.revanoid.com/wp-content/uploads/2024/05/OIP-10-300x300.jpg	(from https://wordpress.revanoid.com/)
15:24:21	9636/9636	---M--	200	added ('OK')	image/jpeg	etag:%2225a4-664351b6-85e2dc2617ae6700;;;%22	https://wordpress.revanoid.com/wp-content/uploads/2024/05/R-7-300x300.jpg	C:/Users/HP/Downloads/test/wordpress.revanoid.com/wp-content/uploads/2024/05/R-7-300x300.jpg	(from https://wordpress.revanoid.com/)
15:24:21	10094/10094	---M-Z	200	added ('OK')	text/css	etag:%22276e-664339d2-5840cb989b1d2c8c;gz%22	https://wordpress.revanoid.com/wp-content/plugins/elementor/assets/css/widget-icon-box.min.css	C:/Users/HP/Downloads/test/wordpress.revanoid.com/wp-content/plugins/elementor/assets/css/widget-icon-box.min.css	(from https://wordpress.revanoid.com/)
15:24:21	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2020%20May%202024%2009:54:26%20GMT	https://wordpress.revanoid.com/checkout/	C:/Users/HP/Downloads/test/wordpress.revanoid.com/checkout/index.html	(from https://wordpress.revanoid.com/)
15:24:21	15083/15083	---M--	200	added ('OK')	image/jpeg	etag:%223aeb-664aea20-1fd6cb3c36ca457d;;;%22	https://wordpress.revanoid.com/wp-content/uploads/elementor/thumbs/eng_pl_Air-Jordan-1-Flight-5-Premium-GG-Shoes-881438-002-19679_1-qo58g4v8qgyukhf2ivuutuf5ywht9x8jem36jfdtwg.jpg	C:/Users/HP/Downloads/test/wordpress.revanoid.com/wp-content/uploads/elementor/thumbs/eng_pl_Air-Jordan-1-Flight-5-Premium-GG-Shoes-881438-002-19679_1-qo58g4v8qgyukhf2ivuutuf5ywht9x8jem36jfdtwg.jpg	(from https://wordpress.revanoid.com/)
15:24:22	9892/9892	---M--	200	added ('OK')	image/webp	etag:%2226a4-664aea20-a392039270fa59ad;;;%22	https://wordpress.revanoid.com/wp-content/uploads/elementor/thumbs/0a8dd3aa-bfba-4c69-ab75-ab8992757a73_1.d526dea482570a7c2b25d1cdf7cf207f-qo58fqrnvyfjqbzjt7rgafz924fb2gokcoawc9yqhs.webp	C:/Users/HP/Downloads/test/wordpress.revanoid.com/wp-content/uploads/elementor/thumbs/0a8dd3aa-bfba-4c69-ab75-ab8992757a73_1.d526dea482570a7c2b25d1cdf7cf207f-qo58fqrnvyfjqbzjt7rgafz924fb2gokcoawc9yqhs.webp	(from https://wordpress.revanoid.com/)
15:24:22	22016/22016	---M--	200	added ('OK')	image/jpeg	etag:%225600-664aea20-e667dc45e4c203c8;;;%22	https://wordpress.revanoid.com/wp-content/uploads/elementor/thumbs/Plain-Black-Dress-Shoes-qo5c36j7jycz7d2eb13dy9xnfsl1eshcf8d6772wf4.jpg	C:/Users/HP/Downloads/test/wordpress.revanoid.com/wp-content/uploads/elementor/thumbs/Plain-Black-Dress-Shoes-qo5c36j7jycz7d2eb13dy9xnfsl1eshcf8d6772wf4.jpg	(from https://wordpress.revanoid.com/)
15:24:22	29661/29661	---M--	200	added ('OK')	image/jpeg	etag:%2273dd-664aea20-157d351b1390b9ec;;;%22	https://wordpress.revanoid.com/wp-content/uploads/elementor/thumbs/R-4-qo58ika8e2aik7w3cfn5rqd17qiy5rvkqmrc65s7ts.jpg	C:/Users/HP/Downloads/test/wordpress.revanoid.com/wp-content/uploads/elementor/thumbs/R-4-qo58ika8e2aik7w3cfn5rqd17qiy5rvkqmrc65s7ts.jpg	(from https://wordpress.revanoid.com/)
15:24:22	199753/199753	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20May%202024%2009:54:27%20GMT	https://wordpress.revanoid.com/cart/	C:/Users/HP/Downloads/test/wordpress.revanoid.com/cart/index.html	(from https://wordpress.revanoid.com/)
15:24:22	12743/12743	---M-Z	200	added ('OK')	text/css	etag:%2231c7-66433a1b-f035cfe0203d718e;gz%22	https://wordpress.revanoid.com/wp-content/plugins/woocommerce/assets/client/blocks/wc-blocks.css?ver=wc-8.8.3	C:/Users/HP/Downloads/test/wordpress.revanoid.com/wp-content/plugins/woocommerce/assets/client/blocks/wc-blocks144e.css	(from https://wordpress.revanoid.com/)
15:24:23	76036/76036	---M-Z	200	added ('OK')	text/css	etag:%2212904-66458af6-deb040e6cfc1204b;gz%22	https://wordpress.revanoid.com/wp-content/plugins/header-footer-elementor/inc/widgets-css/frontend.css?ver=1.6.31	C:/Users/HP/Downloads/test/wordpress.revanoid.com/wp-content/plugins/header-footer-elementor/inc/widgets-css/frontendd2fa.css	(from https://wordpress.revanoid.com/)
15:24:23	89973/89973	---M-Z	200	added ('OK')	text/css	etag:%2215f75-66433c97-c8414aef83a719d4;gz%22	https://wordpress.revanoid.com/wp-content/plugins/sina-extension-for-elementor/admin/assets/css/icofont.min.css?ver=3.5.4	C:/Users/HP/Downloads/test/wordpress.revanoid.com/wp-content/plugins/sina-extension-for-elementor/admin/assets/css/icofont.mine248.css	(from https://wordpress.revanoid.com/)
15:24:23	139118/139118	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20May%202024%2009:54:28%20GMT	https://wordpress.revanoid.com/my-account/	C:/Users/HP/Downloads/test/wordpress.revanoid.com/my-account/index.html	(from https://wordpress.revanoid.com/)
15:24:23	30999/30999	---M-Z	200	added ('OK')	text/css	etag:%227917-664339d2-7b0e56f5514522d3;gz%22	https://wordpress.revanoid.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0	C:/Users/HP/Downloads/test/wordpress.revanoid.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min1849.css	(from https://wordpress.revanoid.com/)
15:24:24	19778/19778	---M-Z	200	added ('OK')	text/css	etag:%224d42-664339d2-2c920ef1dd82e199;gz%22	https://wordpress.revanoid.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.29.0	C:/Users/HP/Downloads/test/wordpress.revanoid.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.mind54b.css	(from https://wordpress.revanoid.com/)
15:24:24	3224/3224	---M-Z	200	added ('OK')	text/css	etag:%22c98-66433c97-b244ea72c17512f4;gz%22	https://wordpress.revanoid.com/wp-content/plugins/sina-extension-for-elementor/assets/css/owl.carousel.min.css?ver=3.5.4	C:/Users/HP/Downloads/test/wordpress.revanoid.com/wp-content/plugins/sina-extension-for-elementor/assets/css/owl.carousel.mine248.css	(from https://wordpress.revanoid.com/)
15:24:24	14506/14506	---M-Z	200	added ('OK')	text/css	etag:%2238aa-66433c97-3058b809b463c811;gz%22	https://wordpress.revanoid.com/wp-content/plugins/sina-extension-for-elementor/assets/css/animate-merge.min.css?ver=3.5.4	C:/Users/HP/Downloads/test/wordpress.revanoid.com/wp-content/plugins/sina-extension-for-elementor/assets/css/animate-merge.mine248.css	(from https://wordpress.revanoid.com/)
15:24:24	178986/178986	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20May%202024%2009:54:29%20GMT	https://wordpress.revanoid.com/product/causal-shoes/	C:/Users/HP/Downloads/test/wordpress.revanoid.com/product/causal-shoes/index.html	(from https://wordpress.revanoid.com/)
15:24:24	22780/22780	---M-Z	200	added ('OK')	text/css	etag:%2258fc-66433c97-bbb0a7b1c7fc4080;gz%22	https://wordpress.revanoid.com/wp-content/plugins/sina-extension-for-elementor/assets/css/sina-widgets.min.css?ver=3.5.4	C:/Users/HP/Downloads/test/wordpress.revanoid.com/wp-content/plugins/sina-extension-for-elementor/assets/css/sina-widgets.mine248.css	(from https://wordpress.revanoid.com/)
15:24:25	18468/18468	---M-Z	200	added ('OK')	text/css	etag:%224824-664339d2-494d2be4ef26c68e;gz%22	https://wordpress.revanoid.com/wp-content/plugins/elementor/assets/lib/animations/animations.min.css?ver=3.21.5	C:/Users/HP/Downloads/test/wordpress.revanoid.com/wp-content/plugins/elementor/assets/lib/animations/animations.min63aa.css	(from https://wordpress.revanoid.com/)
15:24:25	21986/21986	---M-Z	200	added ('OK')	application/x-javascript	etag:%2255e2-66433981-5d192e75d57a7471;gz%22	https://wordpress.revanoid.com/wp-content/themes/astra/assets/js/minified/frontend.min.js?ver=4.6.14	C:/Users/HP/Downloads/test/wordpress.revanoid.com/wp-content/themes/astra/assets/js/minified/frontend.min33c5.js	(from https://wordpress.revanoid.com/)
15:24:25	14500/14500	---M-Z	200	added ('OK')	application/x-javascript	etag:%2238a4-66433a1b-fa3c413b49832502;gz%22	https://wordpress.revanoid.com/wp-content/plugins/woocommerce/assets/js/sourcebuster/sourcebuster.min.js?ver=8.8.3	C:/Users/HP/Downloads/test/wordpress.revanoid.com/wp-content/plugins/woocommerce/assets/js/sourcebuster/sourcebuster.min27f0.js	(from https://wordpress.revanoid.com/)
15:24:25	222925/222925	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20May%202024%2009:54:30%20GMT	https://wordpress.revanoid.com/?add-to-cart=41	C:/Users/HP/Downloads/test/wordpress.revanoid.com/indexddd5.html	(from https://wordpress.revanoid.com/)
15:24:26	2094/2094	---M-Z	200	added ('OK')	application/x-javascript	etag:%2282e-66433a1b-612b55a10d183ea4;gz%22	https://wordpress.revanoid.com/wp-content/plugins/woocommerce/assets/js/frontend/order-attribution.min.js?ver=8.8.3	C:/Users/HP/Downloads/test/wordpress.revanoid.com/wp-content/plugins/woocommerce/assets/js/frontend/order-attribution.min27f0.js	(from https://wordpress.revanoid.com/)
15:24:26	7329/7329	---MCZ	200	added ('OK')	application/javascript	etag:W/14377-1704402356443.5398	https://stats.wp.com/e-202421.js	C:/Users/HP/Downloads/test/stats.wp.com/e-202421.js	(from https://wordpress.revanoid.com/)
15:24:26	44348/44348	---M-Z	200	added ('OK')	application/x-javascript	etag:%22ad3c-66433c97-c65ead718792796b;gz%22	https://wordpress.revanoid.com/wp-content/plugins/sina-extension-for-elementor/assets/js/owl.carousel.min.js?ver=3.5.4	C:/Users/HP/Downloads/test/wordpress.revanoid.com/wp-content/plugins/sina-extension-for-elementor/assets/js/owl.carousel.mine248.js	(from https://wordpress.revanoid.com/)
15:24:26	179170/179170	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20May%202024%2009:54:31%20GMT	https://wordpress.revanoid.com/product/formal-black/	C:/Users/HP/Downloads/test/wordpress.revanoid.com/product/formal-black/index.html	(from https://wordpress.revanoid.com/)
15:24:26	16684/16684	---M-Z	200	added ('OK')	application/x-javascript	etag:%22412c-66433c97-ecb48326c28b4cff;gz%22	https://wordpress.revanoid.com/wp-content/plugins/sina-extension-for-elementor/assets/js/sina-widgets.min.js?ver=3.5.4	C:/Users/HP/Downloads/test/wordpress.revanoid.com/wp-content/plugins/sina-extension-for-elementor/assets/js/sina-widgets.mine248.js	(from https://wordpress.revanoid.com/)
15:24:27	4997/4997	---M-Z	200	added ('OK')	application/x-javascript	etag:%221385-664339d2-754ecc3df7e18fe0;gz%22	https://wordpress.revanoid.com/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.21.5	C:/Users/HP/Downloads/test/wordpress.revanoid.com/wp-content/plugins/elementor/assets/js/webpack.runtime.min63aa.js	(from https://wordpress.revanoid.com/)
15:24:27	63275/63275	---M-Z	200	added ('OK')	application/x-javascript	etag:%22f72b-664339d2-18feb7f4235009d1;gz%22	https://wordpress.revanoid.com/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.21.5	C:/Users/HP/Downloads/test/wordpress.revanoid.com/wp-content/plugins/elementor/assets/js/frontend-modules.min63aa.js	(from https://wordpress.revanoid.com/)
15:24:27	12198/12198	---M-Z	200	added ('OK')	application/x-javascript	etag:%222fa6-664339d2-897802647543f0f4;gz%22	https://wordpress.revanoid.com/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	C:/Users/HP/Downloads/test/wordpress.revanoid.com/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from https://wordpress.revanoid.com/)
15:24:27	21438/21438	---M-Z	200	added ('OK')	application/x-javascript	etag:%2253be-6642f64d-30561373101b6dcb;gz%22	https://wordpress.revanoid.com/wp-includes/js/jquery/ui/core.min.js?ver=1.13.2	C:/Users/HP/Downloads/test/wordpress.revanoid.com/wp-includes/js/jquery/ui/core.min3f14.js	(from https://wordpress.revanoid.com/)
15:24:27	222927/222927	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20May%202024%2009:54:32%20GMT	https://wordpress.revanoid.com/?add-to-cart=43	C:/Users/HP/Downloads/test/wordpress.revanoid.com/indexa2f1.html	(from https://wordpress.revanoid.com/)
15:24:28	39972/39972	---M-Z	200	added ('OK')	application/x-javascript	etag:%229c24-664339d2-9851880650d00b6;gz%22	https://wordpress.revanoid.com/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.21.5	C:/Users/HP/Downloads/test/wordpress.revanoid.com/wp-content/plugins/elementor/assets/js/frontend.min63aa.js	(from https://wordpress.revanoid.com/)
15:24:28	179914/179914	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20May%202024%2009:54:33%20GMT	https://wordpress.revanoid.com/product/mens-sandals/	C:/Users/HP/Downloads/test/wordpress.revanoid.com/product/mens-sandals/index.html	(from https://wordpress.revanoid.com/)
15:24:28	4598/4598	---M-Z	200	added ('OK')	image/svg+xml	etag:%2211f6-6642f64d-5cd866dab52d83a7;gz%22	https://wordpress.revanoid.com/wp-includes/js/mediaelement/mejs-controls.svg	C:/Users/HP/Downloads/test/wordpress.revanoid.com/wp-includes/js/mediaelement/mejs-controls.svg	(from https://wordpress.revanoid.com/wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css?ver=4.2.17)
15:24:31	222925/222925	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20May%202024%2009:54:33%20GMT	https://wordpress.revanoid.com/?add-to-cart=49	C:/Users/HP/Downloads/test/wordpress.revanoid.com/index3871.html	(from https://wordpress.revanoid.com/)
15:24:32	170232/170232	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20May%202024%2009:54:34%20GMT	https://wordpress.revanoid.com/product/premium-formal/	C:/Users/HP/Downloads/test/wordpress.revanoid.com/product/premium-formal/index.html	(from https://wordpress.revanoid.com/)
15:24:32	222931/222931	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20May%202024%2009:54:34%20GMT	https://wordpress.revanoid.com/?add-to-cart=44	C:/Users/HP/Downloads/test/wordpress.revanoid.com/indexdaaf.html	(from https://wordpress.revanoid.com/)
15:24:33	189366/189366	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20May%202024%2009:54:34%20GMT	https://wordpress.revanoid.com/product/formals/	C:/Users/HP/Downloads/test/wordpress.revanoid.com/product/formals/index.html	(from https://wordpress.revanoid.com/)
15:24:33	178639/178639	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20May%202024%2009:54:36%20GMT	https://wordpress.revanoid.com/product/sandals/	C:/Users/HP/Downloads/test/wordpress.revanoid.com/product/sandals/index.html	(from https://wordpress.revanoid.com/)
15:24:33	222915/222915	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20May%202024%2009:54:37%20GMT	https://wordpress.revanoid.com/?add-to-cart=46	C:/Users/HP/Downloads/test/wordpress.revanoid.com/index751f.html	(from https://wordpress.revanoid.com/)
15:24:33	179520/179520	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20May%202024%2009:54:38%20GMT	https://wordpress.revanoid.com/product/sandals-2/	C:/Users/HP/Downloads/test/wordpress.revanoid.com/product/sandals-2/index.html	(from https://wordpress.revanoid.com/)
15:24:33	4178/4178	---M--	200	added ('OK')	image/gif	etag:%221052-664af913-32affaa3aada9656;;;%22	https://wordpress.revanoid.com/wp-content/plugins/addons-for-visual-composer/assets/css/ajax-loader.gif	C:/Users/HP/Downloads/test/wordpress.revanoid.com/wp-content/plugins/addons-for-visual-composer/assets/css/ajax-loader.gif	(from https://wordpress.revanoid.com/wp-content/plugins/addons-for-visual-composer/assets/css/lvca-frontend.css?ver=3.8.3)
15:24:34	222917/222917	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20May%202024%2009:54:39%20GMT	https://wordpress.revanoid.com/?add-to-cart=111	C:/Users/HP/Downloads/test/wordpress.revanoid.com/index5f6a.html	(from https://wordpress.revanoid.com/)
15:24:34	12432/12432	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%223090-664af913-d71e82bab21b72db;gz%22	https://wordpress.revanoid.com/wp-content/plugins/addons-for-visual-composer/assets/css/fonts/icomoon/icomoon.eot?qq9b0v	C:/Users/HP/Downloads/test/wordpress.revanoid.com/wp-content/plugins/addons-for-visual-composer/assets/css/fonts/icomoon/icomoon17c4.eot	(from https://wordpress.revanoid.com/wp-content/plugins/addons-for-visual-composer/assets/css/icomoon.css?ver=3.8.3)
15:24:34	12268/12268	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%222fec-664af913-3d4b5d2be35c0237;gz%22	https://wordpress.revanoid.com/wp-content/plugins/addons-for-visual-composer/assets/css/fonts/icomoon/icomoon.ttf?qq9b0v	C:/Users/HP/Downloads/test/wordpress.revanoid.com/wp-content/plugins/addons-for-visual-composer/assets/css/fonts/icomoon/icomoon17c4.ttf	(from https://wordpress.revanoid.com/wp-content/plugins/addons-for-visual-composer/assets/css/icomoon.css?ver=3.8.3)
15:24:34	12344/12344	---M--	200	added ('OK')	application/font-woff	etag:%223038-664af913-1223e5823d2f8b9b;;;%22	https://wordpress.revanoid.com/wp-content/plugins/addons-for-visual-composer/assets/css/fonts/icomoon/icomoon.woff?qq9b0v	C:/Users/HP/Downloads/test/wordpress.revanoid.com/wp-content/plugins/addons-for-visual-composer/assets/css/fonts/icomoon/icomoon17c4.woff	(from https://wordpress.revanoid.com/wp-content/plugins/addons-for-visual-composer/assets/css/icomoon.css?ver=3.8.3)
15:24:34	44779/44779	---M-Z	200	added ('OK')	image/svg+xml	etag:%22aeeb-664af913-a424d6aa2c9182e7;gz%22	https://wordpress.revanoid.com/wp-content/plugins/addons-for-visual-composer/assets/css/fonts/icomoon/icomoon.svg?qq9b0v	C:/Users/HP/Downloads/test/wordpress.revanoid.com/wp-content/plugins/addons-for-visual-composer/assets/css/fonts/icomoon/icomoon17c4.svg	(from https://wordpress.revanoid.com/wp-content/plugins/addons-for-visual-composer/assets/css/icomoon.css?ver=3.8.3)
15:24:35	150503/150503	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2020%20May%202024%2009:54:40%20GMT	https://wordpress.revanoid.com/wp-content/plugins/woocommerce/assets/fonts/star.eot	C:/Users/HP/Downloads/test/wordpress.revanoid.com/wp-content/plugins/woocommerce/assets/fonts/star.eot	(from https://wordpress.revanoid.com/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce-grid.min.css?ver=4.6.14)
15:24:35	150503/150503	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2020%20May%202024%2009:54:41%20GMT	https://wordpress.revanoid.com/wp-content/plugins/woocommerce/assets/fonts/star.eot?	C:/Users/HP/Downloads/test/wordpress.revanoid.com/wp-content/plugins/woocommerce/assets/fonts/stard41d.eot	(from https://wordpress.revanoid.com/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce-grid.min.css?ver=4.6.14)
15:24:36	1304/1304	---M--	200	added ('OK')	application/font-woff	etag:%22518-66433a1b-ed9a8cd2991a5e72;;;%22	https://wordpress.revanoid.com/wp-content/plugins/woocommerce/assets/fonts/star.woff	C:/Users/HP/Downloads/test/wordpress.revanoid.com/wp-content/plugins/woocommerce/assets/fonts/star.woff	(from https://wordpress.revanoid.com/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce-grid.min.css?ver=4.6.14)
15:24:36	1512/1512	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%225e8-66433a1b-e2e06a91e1c8bd73;gz%22	https://wordpress.revanoid.com/wp-content/plugins/woocommerce/assets/fonts/star.ttf	C:/Users/HP/Downloads/test/wordpress.revanoid.com/wp-content/plugins/woocommerce/assets/fonts/star.ttf	(from https://wordpress.revanoid.com/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce-grid.min.css?ver=4.6.14)
15:24:36	929/929	---M-Z	200	added ('OK')	image/svg+xml	etag:%223a1-66433a1b-57f663d58fe6e514;gz%22	https://wordpress.revanoid.com/wp-content/plugins/woocommerce/assets/fonts/star.svg	C:/Users/HP/Downloads/test/wordpress.revanoid.com/wp-content/plugins/woocommerce/assets/fonts/star.svg	(from https://wordpress.revanoid.com/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce-grid.min.css?ver=4.6.14)
15:24:37	150503/150503	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2020%20May%202024%2009:54:42%20GMT	https://wordpress.revanoid.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.eot	C:/Users/HP/Downloads/test/wordpress.revanoid.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.eot	(from https://wordpress.revanoid.com/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce-grid.min.css?ver=4.6.14)
15:24:37	150503/150503	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2020%20May%202024%2009:54:42%20GMT	https://wordpress.revanoid.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.eot?	C:/Users/HP/Downloads/test/wordpress.revanoid.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerced41d.eot	(from https://wordpress.revanoid.com/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce-grid.min.css?ver=4.6.14)
15:24:37	8084/8084	---M--	200	added ('OK')	application/font-woff	etag:%221f94-66433a1b-97b1d953330e129f;;;%22	https://wordpress.revanoid.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.woff	C:/Users/HP/Downloads/test/wordpress.revanoid.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.woff	(from https://wordpress.revanoid.com/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce-grid.min.css?ver=4.6.14)
